chr1	17370020	17370077	chr21	39640007	39640061	3
chr2	56246756	56246807	chr7	73779481	73779517	3
chr17	48624177	48624717	chr17	48919142	48919563	6
chr1	211750690	211752742	chr1	211827271	211829132	21
chr11	73101780	73101826	chr5	50258686	50258786	3
chr19	49369495	49369557	chr2	238229263	238229325	3
chr5	54483038	54483692	chr5	54987444	54988137	5
chr11	32345829	32346074	chr11	32356169	32356606	3
chr11	72436163	72437195	chr11	72523433	72524564	6
chr5	41879172	41879247	chr6	109464078	109464188	3
chr2	232539053	232539102	chr6	41514144	41514209	3
chr3	183484887	183485008	chr3	183602468	183602677	4
chr10	86027397	86028226	chr10	86297247	86297518	7
chr20	56766834	56768462	chr20	56784433	56785171	20
chr17	7646750	7647161	chr17	7893143	7893894	4
chr17	43370608	43371232	chr17	43463003	43463277	3
chr3	30083615	30084377	chr3	30240619	30241754	10
chr12	110989724	110990345	chr12	111029014	111029548	3
chr19	34646960	34647048	chr2	39606940	39607000	3
chr20	42769375	42769458	chr4	156912618	156912773	4
chr11	13793515	13794527	chr11	14170294	14170546	5
chr6	158641801	158642500	chr6	159112413	159112711	7
chr12	7033219	7034902	chr12	7053717	7054411	7
chr5	139166752	139168310	chr5	139536516	139537018	14
chr3	113563504	113563752	chr3	113874189	113874421	3
chr17	57236746	57236777	chr2	136247288	136247390	3
chr17	46755869	46756712	chr17	46955954	46956551	7
chr1	186600965	186601015	chr17	1441576	1441919	3
chr15	66911442	66912159	chr15	66989825	66991342	16
chr17	72375201	72376413	chr17	72488890	72489773	11
chr14	64188751	64188796	chr3	149215333	149215372	3
chr2	20642816	20644338	chr2	20850764	20851299	15
chr3	148834774	148842458	chr3	148988190	148993335	274
chr11	61447504	61448243	chr11	61468728	61469086	4
chr2	173836412	173837420	chr2	173892298	173892650	6
chr14	71633431	71633550	chr15	36000344	36000455	3
chr2	162079582	162080401	chr2	162129801	162130720	13
chr19	39702857	39703716	chr19	39818194	39819894	11
chr3	155523999	155524341	chr3	155577716	155578226	6
chr2	66240781	66241193	chr2	66802139	66802455	3
chr6	30071024	30071191	chr6	30084754	30085996	3
chr6	78449853	78450438	chr6	80523698	80523873	3
chr17	18529295	18529839	chr17	18864328	18864443	3
chr11	75167958	75168624	chr11	75243555	75243868	3
chr16	87110955	87111126	chr16	87236747	87237258	3
chr2	18033082	18033242	chr2	18330496	18331455	5
chr8	10685381	10685526	chr8	10696551	10696850	3
chr1	206807481	206808706	chr1	207154959	207156228	9
chr17	40770642	40770935	chr17	40819164	40819852	3
chr20	45962717	45963392	chr20	46012563	46013277	6
chr17	19416813	19417492	chr17	19621654	19623134	7
chr10	62194435	62194942	chr10	62205389	62205684	3
chr9	133582600	133582979	chr9	133607568	133608332	3
chrX	16985351	16985414	chrX	19267607	19267724	3
chr1	60749148	60749181	chr16	66901799	66901958	4
chr20	42843791	42844385	chr20	43312247	43312753	6
chr12	48109013	48109390	chr12	48161123	48161415	3
chr1	41239779	41240268	chr1	41417844	41418908	7
chr20	343029	343409	chr20	409634	410294	4
chr15	32954847	32955242	chr15	33117105	33117472	5
chr6	132198194	132198245	chr7	54903822	54903857	3
chr9	125164519	125164781	chr9	125215117	125216173	3
chr14	21081799	21082099	chr14	21149615	21150278	3
chr5	174378028	174378472	chr5	174886829	174887966	4
chr12	132335708	132336014	chr12	132486133	132486399	4
chr11	72182166	72183399	chr11	72193123	72195258	15
chr9	108006732	108008105	chr9	108177534	108177897	5
chr11	6512817	6512867	chr8	81810089	81810121	3
chr12	7033292	7033904	chr12	7070727	7071573	4
chr12	6862609	6863102	chr12	6886000	6886338	3
chr3	123370961	123371525	chr3	123442555	123442800	5
chr15	95370970	95371002	chr8	128287926	128288079	3
chr14	31910692	31910752	chr14	35067566	35067616	3
chr2	101346856	101347232	chr2	101434570	101435710	4
chrX	109069920	109070954	chrX	109100129	109100504	3
chr16	69429308	69430316	chr16	69743328	69743739	5
chr21	26979309	26979944	chr21	27107160	27107322	3
chr2	29179661	29180121	chr2	29419141	29419892	9
chr18	33726996	33727056	chr2	68773014	68773067	3
chrX	69671627	69672377	chrX	69884527	69884991	6
chr1	197369127	197369773	chr1	197489787	197490686	7
chr17	63227348	63228323	chr17	64160860	64162060	6
chr1	116150896	116151036	chr1	116317048	116317407	3
chr12	113899584	113900392	chr12	114350471	114350948	6
chr1	9327201	9327460	chr1	9421259	9421418	3
chr3	170678881	170679739	chr3	172194708	172195332	4
chr5	14270446	14270713	chr5	14364834	14365047	3
chr13	111660044	111660125	chr4	152201531	152201571	3
chr6	33129105	33129530	chr6	33140409	33140681	3
chr1	41948793	41948917	chr1	46993668	46993791	3
chr19	13172484	13173359	chr19	13193245	13193428	3
chr8	11268938	11269304	chr8	11324040	11324699	4
chr1	167411480	167411951	chr1	167503205	167503371	3
chr11	4130906	4131065	chr12	52351832	52351896	3
chr1	62873252	62873383	chr6	21771051	21771174	3
chr12	52977001	52977670	chr12	53258985	53259587	7
chr5	135312678	135313608	chr5	135393151	135395339	13
chr7	7721266	7721487	chr7	8130437	8131072	3
chr16	66358816	66358969	chr16	66376850	66377148	3
chr20	61854601	61856139	chr20	61882389	61883508	20
chr15	75186408	75186563	chr22	41958848	41958890	3
chr15	68290602	68291386	chr15	68447193	68447465	3
chr6	1604443	1604726	chr6	2695769	2696239	3
chr12	49358925	49359662	chr12	49381815	49382790	5
chr13	46381519	46382551	chr13	46700493	46700983	7
chr1	203830668	203830913	chr1	204167309	204167958	3
chr1	41328271	41328930	chr1	41364295	41364504	3
chr7	80873082	80873772	chr7	81087316	81087441	3
chr1	52522940	52522999	chr12	54682506	54682569	3
chr1	109347089	109347317	chr3	195832466	195832497	3
chr7	46392072	46392317	chr7	47128301	47128726	4
chr19	48214070	48214308	chr19	48246544	48247168	3
chr19	51661866	51662119	chr19	52164173	52165030	3
chr14	77342448	77342678	chr14	77525942	77526374	5
chr9	18405341	18405854	chr9	18442334	18443056	4
chr12	110243017	110243957	chr12	110280518	110283771	43
chr11	117490036	117490077	chr16	81037533	81037719	3
chr18	34630054	34630110	chr20	412984	413040	3
chr6	135772641	135773504	chr6	136547108	136547786	7
chr7	1619330	1619613	chr7	2234182	2234807	3
chr2	50008786	50008881	chr3	77311687	77311719	3
chr10	94839753	94839904	chr5	24958432	24958541	3
chr7	22598898	22600008	chr7	22822123	22823143	16
chr11	26248869	26249394	chr11	47182621	47183858	4
chr9	112083697	112084221	chr9	112232022	112232116	3
chr5	43556953	43557627	chr5	43631261	43631914	4
chr2	232478160	232478814	chr2	232539567	232540275	4
chr12	13246989	13247541	chr12	13387704	13388288	3
chr4	78915689	78916357	chr4	79438235	79438612	5
chr10	27735071	27735300	chr10	28530691	28531029	3
chr15	64237359	64238259	chr15	64338269	64339090	11
chr11	12431357	12431619	chr11	12915948	12916066	3
chr17	43396719	43396785	chr7	17439205	17439310	3
chr3	136824753	136824814	chr5	32313482	32313520	3
chr1	53935343	53936041	chr1	53951293	53951865	3
chr11	64780986	64782105	chr11	64794353	64795516	12
chr16	67383045	67383337	chr16	67499540	67499902	3
chr12	13376316	13377166	chr12	13386722	13387439	4
chr6	52513581	52513624	chr7	55280599	55280665	3
chr1	156492990	156493100	chr19	18753152	18753301	3
chr3	70855648	70855681	chr3	151634575	151634665	3
chr3	176381801	176382335	chr3	176656639	176657012	3
chr14	103984385	103985333	chr14	104013064	104013372	6
chr15	81398498	81401818	chr15	81557579	81559216	38
chr8	123685927	123686289	chr8	124774972	124775887	3
chr1	177394345	177394436	chr14	87108236	87108391	3
chr2	220024540	220025112	chr2	220216965	220217522	6
chr5	139016537	139017546	chr5	139145181	139145576	6
chr11	36318398	36319115	chr11	36350582	36351020	3
chr3	127889878	127889991	chr3	127941591	127941973	4
chr9	130348648	130348985	chr9	130496617	130497571	5
chr12	123344964	123345299	chr12	123722499	123723036	3
chr1	41330407	41330848	chr1	41418441	41418927	3
chr12	50585242	50586383	chr12	50708597	50708842	3
chr2	26220433	26221157	chr2	26240951	26241531	3
chr16	4111953	4112006	chr3	129035656	129035722	3
chr4	140108295	140108577	chr5	81696514	81696554	3
chr15	63074176	63074522	chr15	63340092	63340438	5
chr17	38771945	38772334	chr17	38958837	38960357	8
chr19	14593888	14593986	chr19	14628455	14629005	3
chr16	3151347	3151511	chr16	3179437	3179993	5
chr13	24040949	24041136	chr13	24473856	24474148	3
chr2	67519100	67519257	chr2	68073661	68073769	4
chr5	107874739	107874786	chr5	109200975	109201022	3
chr12	69550980	69551508	chr12	69590402	69590797	3
chr11	1714430	1715147	chr11	1806201	1806789	3
chr6	43354155	43354713	chr6	43474033	43475095	14
chr8	94973007	94973399	chr8	95369670	95370135	3
chr17	48255886	48256105	chr17	48276716	48277281	4
chr12	54140209	54141012	chr12	54149539	54150007	5
chr19	50073504	50073684	chr19	50183980	50184304	7
chr12	77974019	77974077	chr6	46799011	46799074	3
chr15	78251978	78252219	chr15	78556430	78556880	3
chr2	40413193	40413264	chr9	129622355	129622416	3
chr11	17084916	17085193	chr2	100207831	100207896	3
chr3	184592943	184593291	chr3	184988251	184988779	3
chr8	39212327	39212372	chr8	39268430	39268473	3
chr17	48277265	48280223	chr17	48371438	48376341	147
chrX	13941854	13942125	chrX	14050616	14050923	4
chr9	131614563	131615035	chr9	131653816	131654740	3
chr10	54067426	54068277	chr10	54355141	54355286	4
chr1	115681581	115682384	chr1	115817633	115818770	11
chr5	109179982	109180084	chr8	24318273	24318344	3
chr10	30711396	30711877	chr10	30722073	30722558	3
chr5	147329366	147329961	chr5	147482726	147483261	4
chr11	73062386	73063024	chr11	73372109	73372254	3
chr5	141990492	141991537	chr5	142077972	142080453	24
chr10	73078717	73079507	chr10	73144238	73144561	3
chr11	18032677	18032777	chr12	17247200	17247324	4
chr20	49276774	49276892	chr20	49366013	49366130	3
chr9	100685374	100686059	chr9	100955114	100955421	4
chr1	19201818	19201987	chr1	19209879	19210938	4
chr2	24149352	24150573	chr2	24386899	24387772	8
chr18	61035725	61035917	chr18	61089167	61089895	3
chr12	13177052	13177377	chr12	13365048	13365653	7
chr12	54616547	54617040	chr12	54754708	54754939	3
chr22	45371111	45371162	chr5	114144124	114144184	3
chr5	141136882	141137394	chr5	141258330	141259015	6
chr1	222970732	222971826	chr1	223254530	223255008	5
chr11	74991239	74991490	chr12	10334746	10334834	3
chr17	73900962	73901054	chr9	101640852	101640885	3
chr1	156695458	156696627	chr1	156859673	156860565	22
chr1	181386656	181386703	chr3	49378539	49378778	3
chr18	57663753	57663799	chrX	141835653	141835808	3
chr19	47787412	47787766	chr19	47894086	47894588	3
chr1	67230353	67231030	chr1	67677324	67677591	3
chr15	42376780	42377071	chr15	42677623	42677725	3
chr14	38001809	38001960	chr2	228813169	228813219	3
chr7	131182909	131183159	chr7	131231307	131231601	3
chr11	34810473	34810628	chr11	75269351	75269397	3
chr14	74215203	74215269	chrX	65142119	65142179	3
chr17	1111774	1111891	chr5	130694493	130694529	3
chr10	36943696	36943776	chr5	96917528	96917677	3
chr11	60737741	60738196	chr11	60897212	60897902	9
chr11	58938670	58939404	chr11	58988933	58989447	5
chr1	182816346	182816374	chrX	88235553	88235704	3
chr3	58291741	58292193	chr3	58400529	58401248	4
chr1	197147853	197148350	chr1	197326239	197326527	3
chr10	91347574	91347645	chr15	78405798	78405838	3
chr18	20854901	20854988	chr18	20958436	20958963	3
chr3	140641586	140641944	chr3	140824393	140824873	3
chr4	110920125	110920430	chr4	111507364	111507737	3
chr15	42358788	42359014	chr15	42421150	42421783	3
chr10	5483405	5484320	chr10	5915517	5915750	4
chr5	90610227	90610954	chr5	90680209	90681193	5
chr3	191478633	191478735	chr3	191830146	191830238	3
chr10	114325319	114325654	chr10	115145060	115145177	4
chr15	35438030	35438132	chr6	70831470	70831501	3
chr10	64926792	64927243	chr10	65390186	65390590	3
chr5	159149975	159150089	chr6	85097575	85097669	3
chr22	36023122	36023865	chr22	36520025	36520844	5
chr10	68884807	68884883	chr2	151527665	151527831	3
chr2	43056232	43056335	chr3	186857637	186857700	3
chrX	24098721	24100291	chrX	24164435	24165142	5
chr11	66648510	66648571	chr13	22053190	22053221	3
chr5	1479787	1479970	chr5	1639401	1640576	3
chr13	102102428	102102477	chr9	124874687	124874727	3
chr12	50038121	50039672	chr12	50100642	50102558	32
chr13	48976044	48976083	chr2	45223588	45223644	3
chr4	139011764	139011818	chr6	38802324	38802430	3
chr11	33277183	33277232	chr2	28940785	28940959	3
chr19	4811766	4812767	chr19	4851299	4852174	8
chr11	68026353	68027019	chr11	68065132	68065494	3
chr3	145783913	145783945	chr6	116463434	116463494	3
chr2	155259391	155259826	chr2	156080407	156080574	3
chr11	518534	518674	chr11	529389	529976	3
chr19	51841300	51844133	chr19	51941254	51942728	16
chr1	157962014	157962645	chr1	158004459	158004912	3
chr16	25956860	25957000	chr16	26894512	26894588	3
chr1	36186957	36186999	chr19	34586915	34586998	3
chr17	78402758	78404172	chr17	78549117	78549485	5
chr10	102902010	102902185	chr10	102921716	102922446	3
chr10	105425884	105426337	chr10	105445718	105446272	3
chr1	183203476	183204582	chr1	183250313	183250823	8
chr19	4352665	4353318	chr19	4400709	4401027	5
chr12	112383147	112383428	chr12	112450869	112451710	4
chr2	153782292	153782640	chr2	154375923	154376133	4
chr16	51852172	51852945	chr16	52005094	52005544	5
chr7	96407177	96407740	chr7	96657135	96657267	4
chr6	42054062	42054127	chr6	42066806	42066854	3
chr13	27083295	27083340	chr7	9754900	9755057	3
chr8	143775006	143775583	chr8	144065654	144066062	3
chr7	12677489	12679869	chr7	12725883	12727315	19
chr16	75267852	75267920	chr16	75505815	75506140	3
chr10	70551370	70552410	chr10	70657108	70657536	9
chr9	134582789	134583565	chr9	134614831	134615748	5
chr12	70273013	70274211	chr12	71123558	71124291	12
chr12	109865548	109866315	chr12	110035543	110036087	4
chr1	22747002	22747312	chr1	23255315	23257455	8
chr2	190525844	190526175	chr2	191669270	191669414	3
chr14	50697120	50697201	chr2	173440896	173440994	3
chr3	181426591	181428000	chr3	182401342	182401650	7
chrX	47689219	47689655	chrX	47885206	47886435	7
chr19	45907004	45907655	chr19	45981707	45982807	4
chr9	127905246	127906321	chr9	127951721	127952548	8
chr3	152192395	152193322	chr3	152242060	152242772	6
chr1	167489987	167490041	chr1	167651779	167651936	3
chr3	118863742	118865138	chr3	118959946	118960781	16
chr7	98062659	98062908	chr7	98429030	98429483	3
chr1	183624723	183624887	chr1	184191827	184191978	4
chr6	32016046	32016160	chr6	32046288	32046836	3
chr8	19229747	19229866	chr8	19261011	19261311	3
chr16	4567707	4568251	chr16	4634923	4636273	8
chr13	97680878	97681539	chr13	97762157	97762388	4
chr1	159485481	159485512	chr15	43221294	43221370	3
chr12	69684922	69685301	chr12	69782090	69782541	3
chr16	67050629	67052093	chr16	67134785	67135933	10
chr17	77979686	77979837	chr17	78098185	78098392	4
chr11	124961158	124961785	chr11	125274658	125275556	3
chr20	36797167	36798544	chr20	36849012	36849991	7
chr11	47175908	47176807	chr11	47376948	47377121	3
chr5	50258052	50259547	chr5	51651328	51653270	9
chr2	138668056	138668767	chr2	139586984	139587722	8
chr2	225987256	225987836	chr2	226524887	226525503	8
chr3	45971523	45971775	chr3	46120535	46120956	3
chr14	70344093	70344558	chr14	70540409	70541108	3
chr9	136608093	136608529	chr9	136964131	136964735	5
chr3	55181494	55181564	chr7	120575161	120575242	3
chr21	30117458	30118662	chr21	30312648	30312846	5
chr16	12188781	12190003	chr16	12364940	12365372	7
chr19	15695856	15696866	chr19	15739932	15740379	4
chr18	59850990	59851609	chr18	59919680	59920219	3
chr2	55998463	55999617	chr2	56186891	56189318	24
chr3	148838177	148838729	chr3	148847219	148848074	6
chr17	41859928	41860198	chr8	91453036	91453102	3
chr5	43389699	43389966	chr5	43432341	43432621	3
chr8	58585792	58585844	chr8	72534730	72534780	3
chr3	123363563	123363596	chr8	119602344	119602438	3
chr12	30879370	30879457	chr3	189115874	189115907	3
chr1	156924648	156924685	chr6	154292502	154292604	3
chr9	5799326	5799687	chr9	6054691	6055412	5
chr11	46410659	46411390	chr11	46559226	46560271	4
chrX	19757901	19758283	chrX	20009261	20010077	6
chr7	39504296	39504755	chr7	39559477	39559768	5
chr1	209800960	209801587	chr1	209865511	209866479	8
chr2	229410049	229410116	chr7	16363435	16363541	3
chr12	105777148	105777295	chr12	106618013	106618357	4
chr19	47939819	47940449	chr19	48018306	48019054	5
chr1	192549182	192549758	chr1	192579195	192579490	3
chr17	27579379	27579923	chr17	27618270	27619010	4
chr1	62641156	62641575	chr1	62900104	62900239	5
chr11	102164914	102165100	chr11	102204043	102204781	3
chr17	47026668	47026754	chr9	81961387	81961433	3
chr12	7167421	7169291	chr12	7244937	7245485	9
chr3	104319896	104319945	chr3	104468914	104468979	3
chr17	40770065	40770883	chr17	40872983	40873601	4
chr9	123381929	123382276	chr9	123473727	123474853	4
chr5	131862493	131863127	chr5	132138104	132138264	3
chr11	73006307	73006911	chr11	73018095	73019129	6
chr15	70787129	70787686	chr15	70801296	70802304	4
chr14	23341479	23341919	chr14	23355582	23355887	3
chr6	30325317	30325898	chr6	30421396	30421736	5
chr1	243875769	243876298	chr1	244436394	244436627	4
chr11	56628690	56628815	chr3	112183562	112183675	3
chr14	24058078	24058980	chr14	24398444	24399213	4
chr15	34015398	34015442	chr5	148783430	148783569	3
chr1	110630309	110631167	chr1	110648721	110649219	16
chr14	50787482	50788631	chr14	50998379	51000192	21
chr10	32498925	32500020	chr10	32545576	32545891	5
chr12	42974263	42974383	chr5	137302166	137302311	3
chr16	46891628	46891963	chr16	46963413	46963854	3
chr10	95242177	95242894	chr10	95270250	95271343	6
chr10	52167311	52167351	chr19	1026846	1026922	3
chr5	59109573	59109711	chr5	59132281	59132525	3
chr9	26776717	26776785	chr9	26800163	26800217	3
chr2	64749854	64751021	chr2	65092498	65093281	5
chr15	42195613	42195683	chr3	139481691	139481732	3
chr3	37896934	37897319	chr3	38037910	38038757	4
chr8	122261123	122261449	chr8	123584778	123585026	3
chr12	78117108	78119583	chr12	78318447	78320743	65
chr11	6400372	6400627	chr11	6724543	6725227	3
chr12	57506096	57506200	chr12	57576819	57577132	3
chr6	138436942	138437290	chr6	138841118	138841235	3
chr20	56228501	56229645	chr20	56662484	56663047	7
chr8	110574012	110574343	chr8	110732235	110732974	3
chr6	132243772	132244923	chr6	132538963	132539538	4
chr6	18434237	18434887	chr6	18504302	18504558	3
chr10	75288537	75291426	chr10	75402940	75404757	77
chr15	89901690	89903166	chr15	89954294	89955305	21
chr1	27801111	27801214	chr16	87111053	87111206	3
chr14	28075239	28075307	chr17	30785259	30785302	3
chr13	44482232	44483355	chr13	45011328	45012739	16
chr10	19896197	19896265	chr11	72953782	72953829	3
chr17	53113614	53113764	chr20	57519875	57519915	3
chr2	113506774	113508171	chr2	113641367	113642836	13
chr18	19686927	19687014	chr9	132586884	132587041	3
chr1	110596505	110597343	chr1	110658912	110659369	5
chr7	29787880	29788456	chr7	29960860	29961368	9
chr7	16471839	16472009	chr7	16600029	16600226	3
chr9	97544889	97546335	chr9	97834820	97836020	7
chr7	117936835	117936876	chr7	119820384	119820463	3
chr1	159861464	159861744	chr1	159894157	159894445	3
chr1	166822187	166822252	chr1	167312820	167312887	3
chr1	203242130	203242442	chr1	203294872	203295619	3
chr12	17794598	17795620	chr12	18081583	18082284	4
chr1	153482497	153484168	chr1	153599794	153600410	9
chr16	85148567	85149042	chr16	85364530	85364742	4
chr15	100080452	100080612	chr16	25850122	25850175	3
chr6	44224863	44225484	chr6	44233372	44233591	3
chr2	225222002	225222425	chr2	225515561	225516398	7
chr4	151001642	151001675	chr5	171730318	171730406	3
chr19	42800233	42800515	chr19	42829374	42830049	3
chr20	44002221	44003407	chr20	44065063	44066271	22
chr15	41165119	41165195	chr20	55651412	55651453	3
chr5	72216693	72216947	chr5	72497801	72498168	3
chr5	147828980	147829611	chr5	148110623	148110794	5
chr14	91369411	91369795	chr14	91604749	91605205	5
chr9	127181074	127182781	chr9	127472368	127474586	16
chr14	23025988	23026400	chr14	23324264	23325124	4
chr10	72091274	72091811	chr10	72124223	72124574	6
chr6	116608954	116609151	chr6	116882692	116882967	3
chr14	61092074	61092337	chr14	61662869	61663048	3
chr2	166912498	166914545	chr2	166984308	166985470	14
chr2	30387730	30388220	chr2	30931281	30932732	5
chrX	9678629	9679527	chrX	10087531	10087861	4
chr1	180815497	180815720	chrX	53182946	53183040	3
chr18	13823345	13824256	chr18	14086593	14087075	6
chr21	37513396	37514456	chr21	37581727	37583203	17
chr13	113220243	113220386	chr8	97961756	97961858	3
chr17	42855721	42856646	chr17	42955805	42956755	8
chr10	60290964	60292114	chr10	60401019	60401913	7
chr2	18931323	18931667	chr2	20062666	20063749	3
chr5	173754408	173754955	chr5	174362757	174363347	6
chr5	176797932	176798006	chr7	127461761	127461806	3
chr11	30894912	30895067	chr7	84388068	84388117	3
chr10	99167066	99167684	chr10	99371093	99372443	7
chr1	174739115	174739546	chr1	174955202	174956077	4
chr10	75646499	75647043	chr10	75668823	75669114	3
chr22	22067576	22068030	chr22	22301648	22302632	4
chr18	20504813	20504892	chr5	66182268	66182315	3
chr17	37776868	37779176	chr17	37907811	37911103	34
chr20	61325248	61325777	chr20	61422622	61423194	8
chr17	42988346	42988719	chr17	43099262	43099656	4
chr22	37046208	37046257	chr22	37072983	37073138	3
chr16	85454219	85455024	chr16	85590777	85592082	13
chr15	58358943	58359032	chr2	72552762	72552802	3
chr3	153873216	153873254	chr6	91340030	91340183	3
chr12	64704341	64704378	chr6	124008949	124008995	3
chr3	14550473	14551300	chr3	14962678	14962910	3
chr17	8901316	8901543	chr17	9425306	9425652	3
chr2	158184161	158184632	chr2	158192633	158193194	3
chr1	162969858	162969900	chr1	163283794	163283941	3
chr17	69385868	69385920	chr5	44084066	44084135	3
chrX	150319800	150322041	chrX	150848687	150850086	21
chr1	35916487	35916871	chr1	36191860	36193419	5
chr5	136964353	136965605	chr5	137157351	137158419	8
chr9	135978334	135978812	chr9	136351356	136351644	3
chr11	64780863	64782110	chr11	64877434	64878546	12
chr3	138198334	138198508	chr3	138642335	138642542	3
chr11	44154687	44154731	chr2	236859268	236859346	3
chr6	25222456	25222902	chr6	25556119	25557127	4
chr12	55247281	55248952	chr12	55351924	55352866	17
chr7	115913404	115913712	chr7	115994537	115995032	3
chr20	42741620	42742542	chr20	42818639	42819174	3
chr16	14271609	14271708	chr4	131161664	131161710	3
chr3	190231109	190231847	chr3	190283372	190284519	4
chr15	34029876	34031014	chr15	34256268	34256583	8
chr10	101191418	101191469	chr9	126164405	126164550	4
chr1	171971935	171972086	chr1	172370620	172371261	3
chr5	149665454	149666956	chr5	149729542	149730695	20
chr11	94419791	94419851	chr15	51942991	51943139	3
chr17	64250910	64251359	chr17	64292655	64292854	3
chr10	111922658	111922732	chr15	30954756	30954814	3
chr5	42889380	42890307	chr5	43389909	43390317	5
chr20	44427746	44428490	chr20	44642838	44643069	3
chr7	12106569	12107638	chr7	12529200	12529909	4
chr1	8621132	8621940	chr1	8731228	8731722	8
chr4	89776723	89776877	chr7	20469991	20470025	3
chr11	58335547	58335712	chr11	58385768	58385948	4
chr11	10535017	10537591	chr11	10756891	10758354	29
chr2	24451547	24452335	chr2	24605589	24605894	4
chr11	64320638	64321656	chr11	64416064	64417110	9
chr20	55125715	55126033	chr20	55622510	55623767	5
chr1	181157535	181159665	chr1	181392225	181393372	18
chr17	25996509	25996546	chr5	28305535	28305575	3
chr11	73062264	73062965	chr11	73104724	73105072	10
chr3	169739003	169739038	chr8	10190166	10190359	3
chr18	77288801	77289656	chr18	77404194	77404503	4
chrX	64815145	64815711	chrX	64858568	64859487	5
chr6	2932378	2932858	chr6	2952333	2953199	5
chr8	86999468	87000056	chr8	87045311	87046151	8
chr11	47356594	47357414	chr11	47376710	47377001	3
chr2	101813546	101813896	chr2	101868391	101868653	3
chr12	106425050	106425201	chr13	44884901	44885005	4
chr14	31806016	31806167	chr4	77287744	77287803	3
chr1	114936330	114936447	chr1	114956655	114956755	3
chr11	65133800	65135222	chr11	65183497	65184521	10
chr12	57400237	57400972	chr12	57454841	57455366	8
chrX	15367335	15367568	chrX	15516110	15516355	3
chr4	48089185	48089511	chr4	48143049	48143620	3
chr8	143748960	143750055	chr8	143791824	143792375	3
chr12	43243644	43243728	chr16	61803866	61803901	3
chr1	67629528	67629578	chr11	86979115	86979161	3
chr1	145105097	145105159	chr5	43551345	43551381	3
chr1	112841235	112841785	chr1	112879609	112880421	5
chr21	34154911	34156024	chr21	34198926	34199441	8
chr11	118560487	118561223	chr11	118827233	118828653	17
chr19	51661702	51662443	chr19	51762153	51763123	20
chr3	140582694	140582874	chr3	140911358	140911630	3
chr12	57895154	57895350	chr12	57909932	57909987	3
chr11	75039804	75041549	chr11	75095351	75095915	8
chr18	56281770	56281809	chr4	103781575	103781654	3
chr12	107980247	107980316	chr18	69667742	69667877	3
chr3	52035576	52036025	chr3	52373583	52373995	4
chr13	99325170	99325524	chr13	99495277	99495441	3
chr7	17746459	17746841	chr7	18385455	18385869	4
chr5	17216332	17216733	chr5	17378309	17379003	4
chr11	72542219	72543041	chr11	72953532	72954403	10
chr2	126934070	126934107	chr7	89592013	89592057	3
chr16	10408123	10409090	chr16	10601969	10602780	4
chr11	67137800	67137844	chr15	74187152	74187197	3
chr19	16173646	16173688	chr3	152136280	152136435	3
chr9	133742063	133742094	chr9	133881564	133881629	3
chr1	183862693	183862757	chr1	204073565	204073630	3
chr2	101652592	101653631	chr2	101769208	101770537	19
chr3	156922051	156922503	chr3	157164812	157165147	7
chr17	7258677	7259624	chr17	7342164	7342639	3
chr11	4658033	4658418	chr11	5025047	5025963	8
chr6	133889958	133890770	chr6	134156469	134157416	5
chr16	1107506	1107870	chr16	1152238	1153205	5
chr3	89828885	89828917	chr5	37499586	37499719	3
chr11	3114032	3114684	chr11	3238138	3238618	4
chr11	93106782	93106897	chr11	94867346	94867445	3
chr2	86049288	86049466	chr5	170564487	170564618	4
chr1	203671387	203671470	chr4	57883065	57883217	3
chr3	99364163	99364400	chr3	187396873	187397421	4
chr7	50245058	50245170	chr7	51228513	51229062	3
chr14	91887910	91887981	chr14	92040908	92040970	3
chr8	105800093	105800336	chr8	106785217	106786546	7
chr7	100737243	100738668	chr7	100769492	100770108	5
chr3	195501770	195502055	chr3	195579156	195579587	4
chr4	66415923	66415993	chr9	28792748	28792784	3
chr12	69809593	69810199	chr12	69962116	69962791	3
chr7	115820274	115820835	chr7	115854661	115855328	3
chr11	128987489	128988329	chr11	129234006	129234998	6
chr7	154982202	154983267	chr7	155137641	155138054	9
chr17	38115300	38115706	chr17	38231823	38232158	3
chr18	68087076	68088246	chr18	68101186	68101536	6
chr11	66821189	66821533	chr11	66849066	66850302	5
chr14	69216916	69216982	chrX	52001722	52001755	3
chr6	3991281	3991832	chr6	4008718	4008925	3
chr2	228270911	228271139	chr2	228336100	228336801	3
chr12	12529581	12529788	chr12	12761763	12762136	3
chr20	35841603	35841676	chr3	47630202	47630247	3
chr3	150435000	150435045	chr6	51315228	51315287	3
chr7	17022163	17022589	chr7	17341342	17341602	4
chr11	64780671	64781960	chr11	64884490	64886330	23
chr1	150505394	150505716	chr1	150533132	150533615	3
chr12	54101557	54104498	chr12	54140413	54140806	13
chr5	54483615	54483901	chr5	54990246	54990344	3
chr5	14751940	14752039	chr9	136043591	136043737	3
chr19	4186024	4186987	chr19	4199478	4200097	3
chr12	104609360	104609667	chr12	105446934	105447254	3
chr11	65812278	65812312	chr9	134226507	134226605	3
chr6	161171118	161171517	chr6	161794899	161795097	3
chr3	172207589	172208648	chr3	172340311	172341527	15
chr15	70898547	70898603	chr7	69828434	69828495	3
chr20	46292312	46292887	chr20	47236260	47238239	17
